Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],
Agricultural land (% of land area),AG.LND.AGRI.ZS,Morocco,MAR,67.98790052,68.68025991,67.3246695,69.17992382,69.56430249,68.39750661,66.34978042,67.02052297,67.03503652,65.80912189,66.74493816,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mozambique,MOZ,44.83837331,47.62328645,51.82316437,52.24828963,52.57992319,52.77516214,52.79792467,52.77935858,52.77427198,52.77261884,52.78915028,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Myanmar,MMR,15.95617713,16.54374637,19.52134486,19.5471675,19.99785523,20.02650529,19.88570553,19.88753888,19.88753888,19.88753888,19.91409441,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Namibia,NAM,46.96036634,47.15227927,47.14013288,47.14013288,47.14134752,47.14134752,47.14134752,47.14134752,47.14256216,47.14256216,47.14256216,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nauru,NRU,20,20,20,20,20,20,20,20,20,20,20,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nepal,NPL,28.98181818,29.64143704,27.96405162,27.731218,27.54007883,26.97332473,26.77488525,26.5011008,26.31990513,26.12138123,26.11859086,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Netherlands,NLD,59.77488152,58.0450237,54.82625483,53.90555391,54.02435402,54.14315414,53.95901396,53.88921889,53.81645382,53.57885358,53.54915355,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Caledonia,NCL,12.69146608,13.40262582,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Zealand,NZL,52.85405036,46.86381983,40.68208575,40.30990088,40.42383502,39.86935551,39.28829137,38.56291064,38.64266454,37.01720406,36.88048308,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nicaragua,NIC,33.44690045,42.7206249,42.15555925,42.15555925,42.22203756,42.24696693,42.24696693,42.30513545,42.30513545,42.30513545,42.30513545,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Niger,NER,26.08905029,29.20975764,36.07405068,36.62666772,36.7845583,36.7845583,36.7845583,36.78668982,36.78732139,36.78779506,36.78732139,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nigeria,NGA,64.46633069,71.92595277,73.92462422,74.15304676,74.33717327,74.73677229,74.90479528,75.41911196,75.66595979,75.96586877,76.19729328,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,North Macedonia,MKD,..,48.56468738,50.03965107,50.15860428,50.19825535,50.11895321,50.15860428,50.03965107,49.96034893,49.84139572,49.60348929,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Northern Mariana Islands,MNP,..,6.52173913,3.695652174,3.695652174,3.695652174,1.173913043,1.173913043,1.173913043,1.173913043,1.173913043,1.173913043,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Norway,NOR,2.672186265,2.852887385,2.700041376,2.693886082,2.698027788,2.701337686,2.695892017,2.70656766,2.704038213,2.704038213,2.695802564,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Oman,OMN,3.489499192,3.789983845,4.633279483,4.639741519,4.687948304,4.713699515,4.713699515,4.713828756,4.737382876,4.737382876,4.755185784,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pakistan,PAK,45.66988377,47.60533416,46.96191366,47.72986716,48.00098589,47.93612495,47.05531341,47.57290369,46.71803653,46.63112287,46.69338937,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Palau,PLW,..,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,9.347826087,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Panama,PAN,28.57142857,29.99730966,29.99190502,29.85698867,29.72207232,29.56322459,29.42841736,29.30843893,29.40571583,29.40571583,29.52232677,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Papua New Guinea,PNG,2.049198428,2.402508502,2.919224484,2.932473612,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,3.102504085,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Paraguay,PRY,35.87575434,41.87096225,50.14958193,50.66784948,51.18466474,51.70953436,52.2353554,52.75400302,53.27118324,54.10694052,54.10694216,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Peru,PER,17.71024148,17.9045907,18.99515938,18.75,18.94539688,18.82389766,18.64319531,19.12577305,19.60835078,19.05121875,19.05121875,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Philippines,PHL,37.36123688,37.67649328,42.01294564,42.11020559,42.2242345,42.3013717,42.3785089,42.45564611,42.5361371,42.39259483,42.66894724,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Poland,POL,61.356884,60.11622972,46.9349097,46.94470753,47.23211078,47.3985041,47.44372938,48.12661288,47.36916041,46.31317586,47.60505436,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Portugal,PRT,43.31147541,43.23912568,39.72224405,39.50664588,40.10008995,40.79190028,43.12531657,43.16609028,43.25385675,42.78949649,43.33752194,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Puerto Rico (US),PRI,49.04171364,27.8692221,20.6313416,20.11273957,19.59413754,19.04171364,19.04171364,19.04171364,19.04171364,19.04171364,19.04171364,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Qatar,QAT,5.254091301,5.684754522,6.179286336,6.179286336,6.266318538,6.440382942,6.440382942,6.440382942,6.440382942,6.440382942,6.440382942,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Romania,ROU,64.39502943,64.67720169,60.23122392,58.76651599,58.14499305,58.30146036,60.09214186,56.71505563,56.84544506,55.10257302,55.26338665,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Russian Federation,RUS,..,13.25666887,13.15843626,13.15843626,13.15843626,13.15843626,13.15843626,13.15843626,13.15843626,13.15843626,13.17107604,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Rwanda,RWA,76.12484799,74.01702473,81.3538711,81.27280097,81.27280097,79.00283745,77.17875963,79.39197406,81.25091204,80.03677746,76.3328334,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Samoa,WSM,19.08127208,16.96113074,26.72084806,24.31448763,22.30215827,19.84532374,17.77338129,17.77338129,17.77338129,17.77338129,17.5647482,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,San Marino,SMR,16.66666667,16.66666667,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sao Tome and Principe,STP,30.20833333,37.5,38.54166667,41.66666667,42.70833333,43.75,43.75,43.75,44.79166667,44.79166667,44.79166667,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Saudi Arabia,SAU,57.44130549,80.84884723,80.76261396,80.75968721,80.75913285,80.75825291,80.76366918,80.77340779,80.77323568,80.77323568,80.77323568,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Senegal,SEN,46.06554823,46.88619955,48.44959227,48.24183244,48.42362229,48.60541214,48.79758999,48.97937984,49.40009349,49.40009349,49.40009349,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Serbia,SRB,..,..,39.80105191,39.51520695,39.09215641,39.60667734,39.56094214,41.40801522,41.44369128,41.25341896,40.38530146,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Seychelles,SYC,8.695652174,8.695652174,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sierra Leone,SLE,39.13826545,38.93045165,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Singapore,SGP,2.985074627,1.791044776,0.930888575,0.930888575,0.926966292,0.924369748,0.921787709,0.919220056,0.919220056,0.919220056,0.919220056,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovak Republic,SVK,..,50.72765073,39.27873217,39.22628952,39.08069884,39.28868552,39.20549085,39.16389351,38.60232945,38.45673877,37.95757072,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovenia,SVN,..,25.71996028,30.60627724,30.65633999,30.54111361,30.39272164,30.40662681,30.31773306,30.34107388,30.32915516,30.35585686,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Solomon Islands,SLB,2.429439085,2.715255448,3.612004287,3.62986781,3.66916756,3.715612719,3.70846731,3.737048946,3.890675241,3.833511969,3.901393355,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Somalia, Fed. Rep.",SOM,70.2043549,70.24420569,70.33825358,70.33825358,70.3393694,70.33921,70.34128224,70.34160105,70.34144164,70.34303567,70.34335448,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Africa,ZAF,78.80701349,80.88847489,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Sudan,SSD,..,..,44.92910607,44.87326524,44.8174244,44.70574272,44.70574272,44.70542623,44.70859114,44.70859114,44.85818572,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Spain,ESP,61.01233381,59.65130261,53.18906218,52.57724736,52.63871383,52.40820971,52.45849173,52.33167922,52.48489412,53.35728101,49.57532699,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sri Lanka,LKA,37.29867645,37.47408707,44.26994975,44.43151891,44.59631945,45.44807966,45.44729471,45.45748464,45.45748464,45.45748464,48.60814743,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Kitts and Nevis,KNA,46.15384615,36.53846154,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Lucia,LCA,34.26229508,23.27868852,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Vincent and the Grenadines,VCT,27.12820513,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sudan,SDN,..,..,59.82327623,59.98650964,60.14974304,60.31316916,60.31316916,60.31316916,60.31316916,60.31316916,60.31316916,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Suriname,SUR,0.548260609,0.548260609,0.542030375,0.542030375,0.523339672,0.523339672,0.523339672,0.498418735,0.485958267,0.448576862,0.445038089,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sweden,SWE,8.378756109,7.301277042,7.434988686,7.41674708,7.393300602,7.36634329,7.37821646,7.380671774,7.373305834,7.353663327,7.321924031,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Switzerland,CHE,40.60359071,39.61727304,38.42056855,38.33866073,38.25988246,38.18240515,38.10503414,38.0271063,37.94969226,37.87129366,37.7938948,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Syrian Arab Republic,SYR,73.43018827,74.60550658,75.78826989,75.78351032,75.80477591,75.79201656,75.75741437,75.76853455,74.99306758,74.09464684,74.09464684,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tajikistan,TJK,..,32.67362103,27.07615822,27.36436343,27.67994812,27.7728943,27.84062252,27.83125585,27.78874559,28.07262771,27.94653794,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tanzania,TZA,35.21109731,38.38338225,43.41894333,43.65861368,43.89828404,44.13795439,44.37762475,44.61639196,44.61639196,44.61639196,44.61639196,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Thailand,THA,41.85441093,42.85658361,44.71804107,44.71021159,44.71999843,44.717447,45.01947582,45.55168373,45.99816007,45.99816007,43.79807786,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Timor-Leste,TLS,21.38533961,22.66308003,22.90517821,22.93880296,22.97242771,23.00605245,22.95897781,22.95897781,22.95897781,22.95897781,22.95897781,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Togo,TGO,58.09891524,62.51149108,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tonga,TON,44.44444444,41.66666667,48.61111111,48.61111111,48.61111111,48.61111111,48.61111111,48.61111111,48.61111111,48.61111111,48.61111111,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Trinidad and Tobago,TTO,15.00974659,13.06042885,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tunisia,TUN,59.15937178,61.47657055,63.29814624,62.45236869,62.71176622,62.4388517,62.4388517,62.4388517,62.4388517,62.4388517,62.4388517,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkiye,TUR,51.55334381,52.59540299,50.09030313,49.80055351,49.32759898,49.11710822,49.00536621,49.06513519,49.49001468,50.02533685,50.13837818,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkmenistan,TKM,..,75.543166,78.28506373,79.8547124,81.42436108,82.99400975,84.56365842,84.55876407,84.55365693,84.55365693,84.22156321,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turks and Caicos Islands,TCA,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tuvalu,TUV,66.66666667,66.66666667,60,60,60,60,60,60,60,60,60,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uganda,UGA,59.86687353,62.61948851,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ukraine,UKR,..,71.46975058,71.65323068,71.66531444,71.61919558,71.33068692,71.2996203,71.2996203,71.2996203,71.2996203,71.2996203,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Arab Emirates,ARE,4.012954097,7.702055759,5.390030977,5.404111518,5.404111518,5.375246409,5.497043086,5.488594762,5.513397634,5.513397634,5.515399887,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Kingdom,GBR,75.24077212,70.11945604,70.83867234,71.71488364,72.19506675,71.71852023,72.4229988,71.34004919,71.15752904,71.9816418,70.30732278,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,United States,USA,46.61533624,45.23058486,46.51970856,46.61305345,46.70639834,46.58171455,46.45703076,46.33234697,46.20766319,46.0829794,46.0829794,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uruguay,URY,85.2302594,85.46451834,82.66255285,81.50668495,81.26442692,81.08101931,80.71820363,80.3531025,80.39081248,80.87352874,81.35413096,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uzbekistan,UZB,..,62.68393105,57.9845665,57.9805307,57.95255431,57.92340673,58.00705928,58.28321797,58.30120299,58.47925347,58.05514581,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Vanuatu,VUT,12.46923708,14.35602953,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Venezuela, RB",VEN,24.78317556,24.52808798,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Viet Nam,VNM,20.66422932,28.22606571,38.76343005,38.84079429,38.82796272,38.73445023,39.52410275,39.43476832,39.43476832,39.29119514,39.21473763,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Virgin Islands (U.S.),VIR,28.57142857,20,11.42857143,11.42857143,11.42857143,9.428571429,9.428571429,9.428571429,9.428571429,9.428571429,9.428571429,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,West Bank and Gaza,PSE,83.22259136,77.77626246,71.49531561,72.16249169,71.3877907,71.22772425,70.65237542,67.75142857,64.92946058,64.92946058,64.92946058,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Yemen, Rep.",YEM,44.74875466,44.83019869,44.38244597,44.29380457,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zambia,ZMB,27.99472686,30.30172588,31.93344005,31.93344005,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zimbabwe,ZWE,33.72007522,39.07808815,41.83250226,41.82753212,41.82178622,41.81681608,41.81960295,41.8169598,41.80914541,41.79771074,41.79170635,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Eastern and Southern,AFE,41.64867643,42.32975593,46.05061791,46.16166944,46.24605944,46.36955817,46.41917895,46.45697555,46.51056622,46.54121001,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Western and Central,AFW,34.67815847,37.05242493,40.21242359,40.30009284,40.47586684,40.80432666,40.94886974,41.12032556,41.37399939,41.43282001,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Arab World,ARB,31.59467865,36.33395742,39.87086341,39.9363859,39.98521538,39.97086029,39.90778713,39.96872861,39.96733662,40.87546713,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Caribbean small states,CSS,3.544246282,3.60418366,3.618168387,3.615659151,3.613149915,3.613149915,3.618168387,3.62318686,3.625696097,3.610640678,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Central Europe and the Baltics,CEB,62.75300894,53.49018841,46.9550718,46.68313702,46.63365789,46.72113212,47.16079081,46.30281025,46.18887154,45.48594435,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Early-demographic dividend,EAR,37.77043945,40.38276634,39.60952274,39.55596917,39.57972995,39.55791098,39.73483091,39.85109353,39.86973189,39.89260206,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific,EAS,50.46605724,50.9318998,46.51571227,46.25480544,47.53301961,46.99186897,47.1073433,46.81231258,47.10812219,47.1231205,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (excluding high income),EAP,46.69512528,48.13286296,48.24613743,48.23089906,48.36051,48.35471509,48.32011447,48.3027668,48.27148056,48.2659257,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,46.89241669,48.3377301,48.44531838,48.43173496,48.56265677,48.55678351,48.52212016,48.50452853,48.47288998,48.46735174,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Euro area,EMU,50.31925762,46.81910703,42.9803492,42.74128515,42.726215,42.51224035,42.81210237,42.42709249,42.35900479,42.61636186,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia,ECS,43.33468942,30.07838719,29.17814865,29.14162846,29.12747342,29.0765622,29.26296635,29.19605715,29.19707137,29.20354772,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (excluding high income),ECA,51.18753372,69.01761736,67.34961938,67.31049902,67.23314709,67.1051724,67.73437773,67.81978261,67.87605964,67.97449351,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,55.78812444,28.74308339,28.20406536,28.18026987,28.15624266,28.12669067,28.30804641,28.30018051,28.30466533,28.29609238,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,European Union,EUU,48.32790433,45.71174074,41.34900294,41.10315376,41.09358472,40.96533049,41.2743553,40.7796714,40.71460165,40.71130158,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Fragile and conflict affected situations,FCS,28.77378417,31.77667886,36.43901474,36.56373545,36.67482524,36.78177371,36.82378193,36.90849557,37.0030609,37.08258473,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Heavily indebted poor countries (HIPC),HPC,33.79880172,35.47511799,40.35864224,40.45098092,40.60779064,40.83143426,40.93837602,41.04713354,41.1723376,41.23430384,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,High income,HIC,38.00184312,30.49729303,27.96201617,27.83305541,28.39782981,28.10212774,28.15893702,27.94127938,28.15091546,28.25630058,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,IBRD only,IBD,40.39260485,36.51866724,35.96939474,35.92548138,35.90235793,35.82402677,35.82696078,35.81624353,35.76919499,35.69022197,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA & IBRD total,IBT,38.80029744,36.71436481,37.35542405,37.35544889,37.37570404,37.36696177,37.38177826,37.4051353,37.3960646,37.36032842,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA blend,IDB,39.3715349,43.73274788,45.1620429,45.27352752,45.41518166,45.81704442,45.69529772,45.94569821,46.10249389,46.08007953,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA only,IDX,33.76659644,35.55616108,40.29000258,40.41581312,40.55704278,40.69115528,40.78006743,40.86684381,40.95092039,41.06171796,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA total,IDA,34.97043815,37.32528365,41.2345782,41.35761977,41.49893468,41.68496088,41.73302533,41.85154329,41.94971919,42.03462954,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Late-demographic dividend,LTE,43.20152536,34.85866114,34.58363439,34.57597009,34.5390914,34.44345356,34.30565877,34.22817718,34.12631211,34.21271521,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean,LCN,33.67087691,33.62561137,33.13148353,32.99488547,32.83427086,32.59598038,32.45695213,32.43465546,32.28272401,32.03794488,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean (excluding high income),LAC,34.44042665,34.46963425,34.07587296,33.95639223,33.79814122,33.55712021,33.42944954,33.43091262,33.27392995,33.00540624,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.52570371,33.4989568,33.01518201,32.87854208,32.7130765,32.4735775,32.3286085,32.30617241,32.15329092,31.90697271,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Least developed countries: UN classification,LDC,33.60269382,35.0960551,39.96920044,40.09623259,40.2427268,40.37577741,40.45629803,40.53633561,40.61999446,40.67502792,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low & middle income,LMY,38.95466523,42.14795284,42.86802359,42.87751535,42.90854404,42.89776019,42.91463284,42.95398143,42.94345386,42.91215434,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low income,LIC,34.19602011,36.31863594,42.23914021,42.39067511,42.52412139,42.63807146,42.70862666,42.77765487,42.84885743,42.99299943,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lower middle income,LMC,39.75447647,41.68845251,43.01364283,43.08758894,43.15869696,43.2885403,43.27327598,43.38361531,43.45569796,43.47784583,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,32.1364751,36.54522217,35.36331263,35.45533157,35.56124184,35.56395635,35.45036738,35.57261626,35.52181666,36.35681209,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,27.89846082,28.40502561,26.92875796,27.04285454,27.1599841,27.16319772,27.01873558,27.16969321,27.1053342,27.1633892,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,27.86535772,28.37548442,26.90208408,27.01584963,27.13349648,27.13680789,26.99260384,27.14538922,27.08266291,27.1633892,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle income,MIC,39.86916529,43.18718999,43.00537351,42.98384311,42.99251219,42.95448314,42.9596302,42.99249774,42.96411225,42.89449494,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,North America,NAC,26.94410868,26.24105478,26.22436846,26.25809096,26.27815482,26.21644041,26.14241444,26.04801644,26.23433247,26.17559992,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,OECD members,OED,38.63757072,37.7994243,33.91599337,33.7249554,34.47225123,34.03876922,34.10596921,33.83679247,34.14835068,34.04857372,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Other small states,OSS,25.27673161,27.18355891,26.80735179,26.84129396,26.85024531,26.84137416,26.81184353,26.78086629,26.6998003,26.68396496,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pacific island small states,PSS,12.04899777,11.76791277,12.17632399,12.07492212,12.01402962,11.89664848,11.795947,11.77724084,11.77724084,11.77724084,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Post-demographic dividend,PST,37.58756559,37.30127072,33.38955028,33.20074455,34.1479878,33.66133223,33.7575041,33.42659056,33.82399484,33.7837147,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pre-demographic dividend,PRE,35.59895654,37.60660172,42.39678637,42.50339627,42.65255262,42.86970653,42.95582799,43.04875153,43.19167969,43.25502225,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Small states,SST,11.48234591,12.85603775,13.00773429,13.01071453,12.99394191,12.9912472,12.97419381,12.96373253,12.93487322,12.9204633,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia,SAS,59.21897874,58.98191383,58.59477589,58.56591799,58.45463308,58.41490059,58.44345797,58.28544761,58.26952886,58.25990251,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia (IDA & IBRD),TSA,59.21897874,58.98191383,58.59477589,58.56591799,58.45463308,58.41490059,58.44345797,58.28544761,58.26952886,58.25990251,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa,SSF,38.51796403,40.08237132,43.84010881,43.94230785,44.06129737,44.26240164,44.3479648,44.43636566,44.5657132,44.60702555,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (excluding high income),SSA,38.51864517,40.5548204,44.38001236,44.48029228,44.59746242,44.79261491,44.86983193,44.95005031,45.07288673,45.13001727,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,38.51796403,40.08237132,43.84010881,43.94230785,44.06129737,44.26240164,44.3479648,44.43636566,44.5657132,44.60702555,..,..,
Agricultural land (% of land area),AG.LND.AGRI.ZS,Upper middle income,UMC,39.92157949,43.83054311,43.00183162,42.9394076,42.92132279,42.8113821,42.82527264,42.82494083,42.75358694,42.64474342,..,..,
